payment_id,payment_method,paid_at,amount,payment_status,order_id
P23747,QR Payment,2026-03-31 23:59:00,513.47,Paid,ord23747
P23748,QR Payment,2026-03-31 23:59:00,0,Failed,ord23748
P23749,Credit Card,2026-03-31 23:59:00,0,Failed,ord23749
P23750,Credit Card,2026-03-31 23:59:00,468.5,Paid,ord23750
P23751,QR Payment,2026-03-31 23:59:00,56.36,Paid,ord23751
P23752,Cash,2026-03-31 23:59:00,0,Paid,ord23752
P23753,QR Payment,2026-03-31 23:59:00,151.07,Paid,ord23753
P23754,QR Payment,2026-03-24 11:30:56,335.77,Pending,ord23754
P23755,QR Payment,2026-03-31 23:59:00,284.63,Paid,ord23755
P23756,Cash,2026-03-31 23:59:00,197.16,Paid,ord23756
P23757,QR Payment,2026-03-31 23:59:00,287.98,Paid,ord23757
P23758,Credit Card,2026-03-31 23:59:00,115.47,Paid,ord23758
P23759,Credit Card,2026-03-31 23:59:00,56.98,Paid,ord23759
P23760,Cash,2026-03-31 23:59:00,381.63,Paid,ord23760
P23761,Cash,2026-03-24 11:30:56,93.29,Pending,ord23761
P23762,QR Payment,2026-03-31 23:59:00,0,Paid,ord23762
P23763,Credit Card,2026-03-31 23:59:00,148.15,Paid,ord23763
P23764,QR Payment,2026-03-31 23:59:00,516.17,Paid,ord23764
P23765,Credit Card,2026-03-24 11:30:56,0,Pending,ord23765
P23766,Cash,2026-03-31 23:59:00,154.58,Paid,ord23766
P23767,Cash,2026-03-31 23:59:00,0,Paid,ord23767
P23768,QR Payment,2026-03-31 23:59:00,137.11,Paid,ord23768
P23769,QR Payment,2026-03-31 23:59:00,0,Failed,ord23769
P23770,Credit Card,2026-03-24 11:30:56,143.42,Pending,ord23770
P23771,Credit Card,2026-03-31 23:59:00,123.76,Paid,ord23771
P23772,QR Payment,2026-03-24 11:30:56,225.73,Pending,ord23772
P23773,QR Payment,2026-03-24 11:30:56,77.24,Pending,ord23773
P23774,Cash,2026-03-31 23:59:00,433.01,Paid,ord23774
P23775,Credit Card,2026-03-24 11:30:56,177.71,Pending,ord23775
P23776,Credit Card,2026-03-31 23:59:00,228.07,Paid,ord23776
P23777,Cash,2026-03-31 23:59:00,0,Paid,ord23777
P23778,Cash,2026-03-31 23:59:00,76.08,Paid,ord23778
P23779,QR Payment,2026-03-31 23:59:00,282.94,Paid,ord23779
P23780,Cash,2026-03-31 23:59:00,175.08,Paid,ord23780
P23781,Credit Card,2026-03-31 23:59:00,57.63,Paid,ord23781
P23782,QR Payment,2026-03-31 23:59:00,0,Paid,ord23782
P23783,QR Payment,2026-03-31 23:59:00,217.96,Paid,ord23783
P23784,Credit Card,2026-03-31 23:59:00,52.27,Paid,ord23784
P23785,Cash,2026-03-31 23:59:00,0,Paid,ord23785
P23786,QR Payment,2026-03-31 23:59:00,357.55,Paid,ord23786
P23787,Cash,2026-03-31 23:59:00,143.84,Paid,ord23787
P23788,Credit Card,2026-03-31 23:59:00,217.17,Paid,ord23788
P23789,Cash,2026-03-31 23:59:00,171.83,Paid,ord23789
P23790,Cash,2026-03-31 23:59:00,0,Failed,ord23790
P23791,QR Payment,2026-03-31 23:59:00,358.07,Paid,ord23791
P23792,QR Payment,2026-03-31 23:59:00,404.99,Paid,ord23792
P23793,Credit Card,2026-03-31 23:59:00,94.97,Paid,ord23793
P23794,Credit Card,2026-03-31 23:59:00,0,Paid,ord23794
P23795,Credit Card,2026-03-24 11:30:56,133.96,Pending,ord23795
P23796,Cash,2026-03-31 23:59:00,156.57,Paid,ord23796
P23797,Credit Card,2026-03-31 23:59:00,161.24,Paid,ord23797
P23798,QR Payment,2026-03-24 11:30:56,308.09,Pending,ord23798
P23799,Cash,2026-03-31 23:59:00,463.98,Paid,ord23799
P23800,Credit Card,2026-03-31 23:59:00,167.39,Paid,ord23800
P23801,QR Payment,2026-03-24 11:30:56,506.71,Pending,ord23801
P23802,Cash,2026-03-31 23:59:00,435.08,Paid,ord23802
P23803,Cash,2026-03-31 23:59:00,410.82,Paid,ord23803
P23804,QR Payment,2026-03-24 11:30:56,195.97,Pending,ord23804
P23805,QR Payment,2026-03-24 11:30:56,242.59,Pending,ord23805
P23806,Credit Card,2026-03-31 23:59:00,115.35,Paid,ord23806
P23807,Cash,2026-03-31 23:59:00,0,Failed,ord23807
P23808,Credit Card,2026-03-24 11:30:56,476.66,Pending,ord23808
P23809,Credit Card,2026-03-31 23:59:00,412.41,Paid,ord23809
P23810,QR Payment,2026-03-31 23:59:00,43.36,Paid,ord23810
P23811,Cash,2026-03-31 23:59:00,490.26,Paid,ord23811
P23812,Credit Card,2026-03-24 11:30:56,201.32,Pending,ord23812
P23813,Credit Card,2026-03-31 23:59:00,510.12,Paid,ord23813
P23814,Cash,2026-03-31 23:59:00,44.2,Paid,ord23814
P23815,Cash,2026-03-31 23:59:00,167.98,Paid,ord23815
P23816,QR Payment,2026-03-24 11:30:56,97.3,Pending,ord23816
P23817,Cash,2026-03-24 11:30:56,244.11,Pending,ord23817
P23818,Cash,2026-03-31 23:59:00,503.3,Paid,ord23818
P23819,QR Payment,2026-03-31 23:59:00,230.87,Paid,ord23819
P23820,Cash,2026-03-31 23:59:00,340.49,Paid,ord23820
P23821,Cash,2026-03-31 23:59:00,199.62,Paid,ord23821
P23822,Credit Card,2026-03-31 23:59:00,415.21,Paid,ord23822
P23823,Credit Card,2026-03-31 23:59:00,278.16,Paid,ord23823
P23824,QR Payment,2026-03-31 23:59:00,56.39,Paid,ord23824
P23825,QR Payment,2026-03-31 23:59:00,284.17,Paid,ord23825
P23826,Cash,2026-03-31 23:59:00,512.31,Paid,ord23826
P23827,QR Payment,2026-03-31 23:59:00,504.62,Paid,ord23827
P23828,Cash,2026-03-31 23:59:00,117.72,Paid,ord23828
P23829,Credit Card,2026-03-24 11:30:56,381.71,Pending,ord23829
P23830,Cash,2026-03-31 23:59:00,268.11,Paid,ord23830
P23831,Credit Card,2026-03-31 23:59:00,0,Paid,ord23831
P23832,Credit Card,2026-03-31 23:59:00,308.53,Paid,ord23832
P23833,QR Payment,2026-03-31 23:59:00,427.48,Paid,ord23833
P23834,Cash,2026-03-31 23:59:00,242.87,Paid,ord23834
P23835,QR Payment,2026-03-31 23:59:00,350.62,Paid,ord23835
P23836,QR Payment,2026-03-31 23:59:00,0,Paid,ord23836
P23837,Credit Card,2026-03-31 23:59:00,246.71,Paid,ord23837
P23838,QR Payment,2026-03-31 23:59:00,424.36,Paid,ord23838
P23839,QR Payment,2026-03-31 23:59:00,279.53,Paid,ord23839
P23840,Cash,2026-03-31 23:59:00,402.68,Paid,ord23840
P23841,Cash,2026-03-24 11:30:56,69.08,Pending,ord23841
P23842,Cash,2026-03-31 23:59:00,450.48,Paid,ord23842
P23843,QR Payment,2026-03-31 23:59:00,508.73,Paid,ord23843
P23844,QR Payment,2026-03-31 23:59:00,115.62,Paid,ord23844
P23845,QR Payment,2026-03-31 23:59:00,138.53,Paid,ord23845
P23846,Credit Card,2026-03-31 23:59:00,144.77,Paid,ord23846
P23847,Cash,2026-03-31 23:59:00,0,Paid,ord23847
P23848,Credit Card,2026-03-31 23:59:00,0,Failed,ord23848
P23849,Credit Card,2026-03-31 23:59:00,365.32,Paid,ord23849
P23850,QR Payment,2026-03-31 23:59:00,281.55,Paid,ord23850
P23851,QR Payment,2026-03-31 23:59:00,432.99,Paid,ord23851
P23852,Cash,2026-03-31 23:59:00,0,Paid,ord23852
P23853,QR Payment,2026-03-31 23:59:00,112.74,Paid,ord23853
P23854,QR Payment,2026-03-31 23:59:00,295.93,Paid,ord23854
P23855,QR Payment,2026-03-31 23:59:00,0,Paid,ord23855
P23856,Credit Card,2026-03-31 23:59:00,219.88,Paid,ord23856
P23857,QR Payment,2026-03-31 23:59:00,185.37,Paid,ord23857
P23858,Cash,2026-03-31 23:59:00,231.3,Paid,ord23858
P23859,QR Payment,2026-03-24 11:30:56,379.74,Pending,ord23859
P23860,Cash,2026-03-31 23:59:00,0,Paid,ord23860
P23861,Credit Card,2026-03-31 23:59:00,0,Failed,ord23861
P23862,QR Payment,2026-03-31 23:59:00,429,Paid,ord23862
P23863,Cash,2026-03-31 23:59:00,0,Failed,ord23863
P23864,QR Payment,2026-03-24 11:30:56,98,Pending,ord23864
P23865,QR Payment,2026-03-31 23:59:00,489.75,Paid,ord23865
P23866,QR Payment,2026-03-31 23:59:00,0,Paid,ord23866
P23867,Cash,2026-03-31 23:59:00,441.65,Paid,ord23867
P23868,Cash,2026-03-31 23:59:00,0,Paid,ord23868
P23869,Cash,2026-03-31 23:59:00,418.84,Paid,ord23869
P23870,Cash,2026-03-31 23:59:00,470.3,Paid,ord23870
P23871,QR Payment,2026-03-31 23:59:00,373.23,Paid,ord23871
P23872,Credit Card,2026-03-31 23:59:00,308.76,Paid,ord23872
P23873,Credit Card,2026-03-31 23:59:00,0,Failed,ord23873
P23874,QR Payment,2026-03-31 23:59:00,0,Paid,ord23874
P23875,QR Payment,2026-03-31 23:59:00,152.1,Paid,ord23875
P23876,Cash,2026-03-31 23:59:00,0,Paid,ord23876
P23877,Credit Card,2026-03-31 23:59:00,237.38,Paid,ord23877
P23878,QR Payment,2026-03-31 23:59:00,422.11,Paid,ord23878
P23879,Credit Card,2026-03-31 23:59:00,0,Paid,ord23879
P23880,Cash,2026-03-31 23:59:00,174.71,Paid,ord23880
P23881,Cash,2026-03-31 23:59:00,0,Failed,ord23881
P23882,Cash,2026-03-31 23:59:00,63.79,Paid,ord23882
P23883,Cash,2026-03-31 23:59:00,124.9,Paid,ord23883
P23884,Credit Card,2026-03-31 23:59:00,131.21,Paid,ord23884
P23885,QR Payment,2026-03-31 23:59:00,400,Paid,ord23885
P23886,QR Payment,2026-03-24 11:30:56,0,Pending,ord23886
P23887,Credit Card,2026-03-24 11:30:56,91.22,Pending,ord23887
P23888,Cash,2026-03-31 23:59:00,0,Failed,ord23888
P23889,Cash,2026-03-31 23:59:00,248.13,Paid,ord23889
P23890,Cash,2026-03-31 23:59:00,0,Paid,ord23890
P23891,Cash,2026-03-31 23:59:00,305.5,Paid,ord23891
P23892,Credit Card,2026-03-31 23:59:00,282.37,Paid,ord23892
P23893,Cash,2026-03-24 11:30:56,368.28,Pending,ord23893
P23894,Cash,2026-03-24 11:30:56,389.91,Pending,ord23894
P23895,Credit Card,2026-03-31 23:59:00,319.58,Paid,ord23895
P23896,QR Payment,2026-03-31 23:59:00,451.98,Paid,ord23896
P23897,QR Payment,2026-03-31 23:59:00,257.13,Paid,ord23897
P23898,Credit Card,2026-03-31 23:59:00,323.37,Paid,ord23898
P23899,QR Payment,2026-03-24 11:30:56,91.36,Pending,ord23899
P23900,Credit Card,2026-03-31 23:59:00,0,Paid,ord23900
P23901,Cash,2026-03-31 23:59:00,148.71,Paid,ord23901
P23902,Cash,2026-03-31 23:59:00,62.41,Paid,ord23902
P23903,Cash,2026-03-31 23:59:00,253.26,Paid,ord23903
P23904,QR Payment,2026-03-31 23:59:00,418.72,Paid,ord23904
P23905,Credit Card,2026-03-31 23:59:00,352.35,Paid,ord23905
P23906,Cash,2026-03-24 11:30:56,343.41,Pending,ord23906
P23907,QR Payment,2026-03-24 11:30:56,172.9,Pending,ord23907
P23908,Credit Card,2026-03-24 11:30:56,94.75,Pending,ord23908
P23909,QR Payment,2026-03-31 23:59:00,0,Paid,ord23909
P23910,QR Payment,2026-03-31 23:59:00,493.04,Paid,ord23910
P23911,Credit Card,2026-03-31 23:59:00,127.28,Paid,ord23911
P23912,Credit Card,2026-03-31 23:59:00,228.73,Paid,ord23912
P23913,Credit Card,2026-03-31 23:59:00,508.46,Paid,ord23913
P23914,Cash,2026-03-31 23:59:00,0,Failed,ord23914
P23915,QR Payment,2026-03-24 11:30:56,406.05,Pending,ord23915
P23916,Credit Card,2026-03-31 23:59:00,137.37,Paid,ord23916
P23917,QR Payment,2026-03-31 23:59:00,245.54,Paid,ord23917
P23918,QR Payment,2026-03-31 23:59:00,376.39,Paid,ord23918
P23919,Credit Card,2026-03-31 23:59:00,0,Failed,ord23919
P23920,QR Payment,2026-03-31 23:59:00,227.59,Paid,ord23920
P23921,Credit Card,2026-03-31 23:59:00,0,Failed,ord23921
P23922,QR Payment,2026-03-24 11:30:56,105.54,Pending,ord23922
P23923,Credit Card,2026-03-31 23:59:00,442.39,Paid,ord23923
P23924,Cash,2026-03-31 23:59:00,99.2,Paid,ord23924
P23925,Cash,2026-03-31 23:59:00,57.44,Paid,ord23925
P23926,Credit Card,2026-03-31 23:59:00,435.54,Paid,ord23926
P23927,Credit Card,2026-03-24 11:30:56,87.9,Pending,ord23927
P23928,QR Payment,2026-03-24 11:30:56,283.76,Pending,ord23928
P23929,QR Payment,2026-03-24 11:30:56,134.78,Pending,ord23929
P23930,Cash,2026-03-31 23:59:00,0,Failed,ord23930
P23931,Cash,2026-03-31 23:59:00,0,Failed,ord23931
P23932,QR Payment,2026-03-24 11:30:56,95.97,Pending,ord23932
P23933,QR Payment,2026-03-31 23:59:00,162.15,Paid,ord23933
P23934,Credit Card,2026-03-31 23:59:00,514.46,Paid,ord23934
P23935,QR Payment,2026-03-31 23:59:00,204.26,Paid,ord23935
P23936,QR Payment,2026-03-31 23:59:00,77.82,Paid,ord23936
P23937,QR Payment,2026-03-24 11:30:56,235.21,Pending,ord23937
P23938,Cash,2026-03-24 11:30:56,127.71,Pending,ord23938
P23939,Cash,2026-03-31 23:59:00,107.75,Paid,ord23939
P23940,Credit Card,2026-03-31 23:59:00,171.06,Paid,ord23940
P23941,QR Payment,2026-03-31 23:59:00,204.77,Paid,ord23941
P23942,Cash,2026-03-31 23:59:00,402.82,Paid,ord23942
P23943,Cash,2026-03-31 23:59:00,255.39,Paid,ord23943
P23944,Cash,2026-03-31 23:59:00,339.15,Paid,ord23944
P23945,Credit Card,2026-03-31 23:59:00,506.55,Paid,ord23945
P23946,QR Payment,2026-03-31 23:59:00,0,Failed,ord23946
P23947,QR Payment,2026-03-31 23:59:00,0,Paid,ord23947
P23948,QR Payment,2026-03-24 11:30:56,165.99,Pending,ord23948
P23949,Cash,2026-03-31 23:59:00,382.55,Paid,ord23949
P23950,Cash,2026-03-31 23:59:00,0,Paid,ord23950
P23951,Cash,2026-03-31 23:59:00,347.63,Paid,ord23951
P23952,QR Payment,2026-03-31 23:59:00,401.52,Paid,ord23952
P23953,Credit Card,2026-03-31 23:59:00,244.84,Paid,ord23953
P23954,Cash,2026-03-31 23:59:00,0,Paid,ord23954
P23955,QR Payment,2026-03-31 23:59:00,63.51,Paid,ord23955
P23956,QR Payment,2026-03-24 11:30:56,123.43,Pending,ord23956
P23957,QR Payment,2026-03-31 23:59:00,324.26,Paid,ord23957
P23958,QR Payment,2026-03-31 23:59:00,0,Failed,ord23958
P23959,Credit Card,2026-03-31 23:59:00,139.46,Paid,ord23959
P23960,Cash,2026-03-31 23:59:00,65.78,Paid,ord23960
P23961,Credit Card,2026-03-31 23:59:00,0,Failed,ord23961
P23962,QR Payment,2026-03-31 23:59:00,96.87,Paid,ord23962
P23963,QR Payment,2026-03-24 11:30:56,78.75,Pending,ord23963
P23964,Credit Card,2026-03-31 23:59:00,363.38,Paid,ord23964
P23965,Credit Card,2026-03-31 23:59:00,393.21,Paid,ord23965
P23966,Credit Card,2026-03-31 23:59:00,106.94,Paid,ord23966
P23967,QR Payment,2026-03-31 23:59:00,405.46,Paid,ord23967
P23968,Cash,2026-03-31 23:59:00,62.85,Paid,ord23968
P23969,QR Payment,2026-03-31 23:59:00,261.3,Paid,ord23969
P23970,Credit Card,2026-03-24 11:30:56,457.67,Pending,ord23970
P23971,Cash,2026-03-31 23:59:00,387.79,Paid,ord23971
P23972,QR Payment,2026-03-31 23:59:00,391.17,Paid,ord23972
P23973,Credit Card,2026-03-31 23:59:00,442.51,Paid,ord23973
P23974,Cash,2026-03-31 23:59:00,429.66,Paid,ord23974
P23975,Cash,2026-03-31 23:59:00,400.44,Paid,ord23975
P23976,QR Payment,2026-03-31 23:59:00,211.08,Paid,ord23976
P23977,Credit Card,2026-03-31 23:59:00,55.3,Paid,ord23977
P23978,QR Payment,2026-03-24 11:30:56,303.23,Pending,ord23978
P23979,Cash,2026-03-31 23:59:00,231.83,Paid,ord23979
P23980,Credit Card,2026-03-31 23:59:00,364.44,Paid,ord23980
P23981,Cash,2026-03-31 23:59:00,493.57,Paid,ord23981
P23982,Cash,2026-03-24 11:30:56,495.99,Pending,ord23982
P23983,QR Payment,2026-03-31 23:59:00,508.12,Paid,ord23983
P23984,Cash,2026-03-31 23:59:00,461.83,Paid,ord23984
P23985,QR Payment,2026-03-31 23:59:00,452.34,Paid,ord23985
P23986,Credit Card,2026-03-31 23:59:00,174.31,Paid,ord23986
P23987,Credit Card,2026-03-31 23:59:00,0,Failed,ord23987
P23988,Cash,2026-03-31 23:59:00,197.46,Paid,ord23988
P23989,Cash,2026-03-31 23:59:00,181.75,Paid,ord23989
P23990,Credit Card,2026-03-31 23:59:00,0,Failed,ord23990
P23991,Cash,2026-03-31 23:59:00,82.11,Paid,ord23991
P23992,Cash,2026-03-31 23:59:00,226.43,Paid,ord23992
P23993,Credit Card,2026-03-31 23:59:00,0,Paid,ord23993
P23994,Cash,2026-03-31 23:59:00,0,Failed,ord23994
P23995,Credit Card,2026-03-24 11:30:56,323.54,Pending,ord23995
P23996,Cash,2026-03-31 23:59:00,249.84,Paid,ord23996
P23997,QR Payment,2026-03-31 23:59:00,446.46,Paid,ord23997
P23998,Cash,2026-03-31 23:59:00,498.27,Paid,ord23998
P23999,QR Payment,2026-03-31 23:59:00,117.43,Paid,ord23999
P24000,Credit Card,2026-03-31 23:59:00,187.65,Paid,ord24000
P24001,QR Payment,2026-03-24 11:30:56,424.66,Pending,ord24001
P24002,QR Payment,2026-03-31 23:59:00,88.63,Paid,ord24002
P24003,QR Payment,2026-03-31 23:59:00,0,Failed,ord24003
P24004,Cash,2026-03-31 23:59:00,465.19,Paid,ord24004
P24005,Credit Card,2026-03-31 23:59:00,365.44,Paid,ord24005
P24006,Credit Card,2026-03-31 23:59:00,469.76,Paid,ord24006
P24007,Credit Card,2026-03-31 23:59:00,495.86,Paid,ord24007
P24008,Cash,2026-03-31 23:59:00,359.03,Paid,ord24008
P24009,QR Payment,2026-03-31 23:59:00,0,Failed,ord24009
P24010,Credit Card,2026-03-31 23:59:00,248.41,Paid,ord24010
P24011,Credit Card,2026-03-31 23:59:00,0,Paid,ord24011
P24012,Cash,2026-03-31 23:59:00,338.4,Paid,ord24012
P24013,QR Payment,2026-03-24 11:30:56,0,Pending,ord24013
P24014,Cash,2026-03-31 23:59:00,403.05,Paid,ord24014
P24015,Credit Card,2026-03-31 23:59:00,90.52,Paid,ord24015
P24016,QR Payment,2026-03-31 23:59:00,219.31,Paid,ord24016
P24017,Credit Card,2026-03-31 23:59:00,198.98,Paid,ord24017
P24018,Credit Card,2026-03-31 23:59:00,435.39,Paid,ord24018
P24019,QR Payment,2026-03-31 23:59:00,328.88,Paid,ord24019
P24020,Credit Card,2026-03-24 11:30:56,349.64,Pending,ord24020
P24021,Cash,2026-03-24 11:30:56,326.56,Pending,ord24021
P24022,QR Payment,2026-03-31 23:59:00,234.21,Paid,ord24022
P24023,Credit Card,2026-03-31 23:59:00,357.51,Paid,ord24023
P24024,QR Payment,2026-03-31 23:59:00,517.84,Paid,ord24024
P24025,Credit Card,2026-03-31 23:59:00,110.48,Paid,ord24025
P24026,QR Payment,2026-03-31 23:59:00,495.62,Paid,ord24026
P24027,QR Payment,2026-03-31 23:59:00,284.48,Paid,ord24027
P24028,Cash,2026-03-31 23:59:00,176.85,Paid,ord24028
P24029,Credit Card,2026-03-31 23:59:00,461.41,Paid,ord24029
P24030,Credit Card,2026-03-31 23:59:00,0,Failed,ord24030
P24031,QR Payment,2026-03-31 23:59:00,166.2,Paid,ord24031
P24032,Credit Card,2026-03-31 23:59:00,0,Failed,ord24032
P24033,QR Payment,2026-03-31 23:59:00,0,Failed,ord24033
P24034,QR Payment,2026-03-31 23:59:00,132.75,Paid,ord24034
P24035,Cash,2026-03-31 23:59:00,115.43,Paid,ord24035
P24036,Credit Card,2026-03-31 23:59:00,231.34,Paid,ord24036
P24037,QR Payment,2026-03-31 23:59:00,421.53,Paid,ord24037
P24038,Cash,2026-03-31 23:59:00,93.78,Paid,ord24038
P24039,Credit Card,2026-03-31 23:59:00,197.42,Paid,ord24039
P24040,Cash,2026-03-31 23:59:00,433.73,Paid,ord24040
P24041,Credit Card,2026-03-24 11:30:56,500.45,Pending,ord24041
P24042,Cash,2026-03-31 23:59:00,294.8,Paid,ord24042
P24043,Cash,2026-03-31 23:59:00,232.11,Paid,ord24043
P24044,QR Payment,2026-03-31 23:59:00,72.96,Paid,ord24044
P24045,Cash,2026-03-24 11:30:56,144.22,Pending,ord24045
P24046,Credit Card,2026-03-31 23:59:00,126,Paid,ord24046
P24047,Cash,2026-03-24 11:30:56,0,Pending,ord24047
P24048,Credit Card,2026-03-31 23:59:00,0,Failed,ord24048
P24049,Cash,2026-03-31 23:59:00,282.94,Paid,ord24049
P24050,QR Payment,2026-03-31 23:59:00,0,Paid,ord24050
P24051,Credit Card,2026-03-24 11:30:56,493.32,Pending,ord24051
P24052,Credit Card,2026-03-31 23:59:00,228.04,Paid,ord24052
P24053,Cash,2026-03-31 23:59:00,355.79,Paid,ord24053
P24054,Credit Card,2026-03-31 23:59:00,509.94,Paid,ord24054
P24055,QR Payment,2026-03-31 23:59:00,424.41,Paid,ord24055
P24056,QR Payment,2026-03-24 11:30:56,66.97,Pending,ord24056
P24057,Credit Card,2026-03-31 23:59:00,437.39,Paid,ord24057
P24058,QR Payment,2026-03-31 23:59:00,376.19,Paid,ord24058
P24059,Credit Card,2026-03-31 23:59:00,0,Paid,ord24059
P24060,Cash,2026-03-24 11:30:56,0,Pending,ord24060
P24061,QR Payment,2026-03-31 23:59:00,382.95,Paid,ord24061
P24062,Credit Card,2026-03-31 23:59:00,297.86,Paid,ord24062
P24063,QR Payment,2026-03-31 23:59:00,384.56,Paid,ord24063
P24064,QR Payment,2026-03-31 23:59:00,0,Failed,ord24064
P24065,QR Payment,2026-03-31 23:59:00,481.97,Paid,ord24065
P24066,Credit Card,2026-03-24 11:30:56,495.93,Pending,ord24066
P24067,Cash,2026-03-31 23:59:00,150.11,Paid,ord24067
P24068,QR Payment,2026-03-31 23:59:00,300.88,Paid,ord24068
P24069,Cash,2026-03-31 23:59:00,0,Failed,ord24069
P24070,Credit Card,2026-03-24 11:30:56,402.84,Pending,ord24070
P24071,Credit Card,2026-03-31 23:59:00,520.67,Paid,ord24071
P24072,QR Payment,2026-03-31 23:59:00,224.64,Paid,ord24072
P24073,QR Payment,2026-03-31 23:59:00,513.01,Paid,ord24073
P24074,Cash,2026-03-31 23:59:00,240.06,Paid,ord24074
P24075,QR Payment,2026-03-31 23:59:00,453.57,Paid,ord24075
P24076,Cash,2026-03-31 23:59:00,426.63,Paid,ord24076
P24077,Credit Card,2026-03-31 23:59:00,423.13,Paid,ord24077
P24078,Credit Card,2026-03-31 23:59:00,158.66,Paid,ord24078
P24079,QR Payment,2026-03-24 11:30:56,390.31,Pending,ord24079
P24080,Cash,2026-03-31 23:59:00,202.55,Paid,ord24080
P24081,QR Payment,2026-03-31 23:59:00,211.19,Paid,ord24081
P24082,QR Payment,2026-03-24 11:30:56,455.23,Pending,ord24082
P24083,Cash,2026-03-31 23:59:00,0,Paid,ord24083
P24084,Cash,2026-03-31 23:59:00,0,Paid,ord24084
P24085,QR Payment,2026-03-31 23:59:00,403.25,Paid,ord24085
P24086,QR Payment,2026-03-31 23:59:00,403.02,Paid,ord24086
P24087,QR Payment,2026-03-31 23:59:00,469.6,Paid,ord24087
P24088,QR Payment,2026-03-31 23:59:00,0,Paid,ord24088
P24089,Cash,2026-03-31 23:59:00,291.89,Paid,ord24089
P24090,Cash,2026-03-31 23:59:00,379.76,Paid,ord24090
P24091,Cash,2026-03-24 11:30:56,99.9,Pending,ord24091
P24092,Cash,2026-03-24 11:30:56,508.3,Pending,ord24092
P24093,Cash,2026-03-31 23:59:00,173.79,Paid,ord24093
P24094,Cash,2026-03-31 23:59:00,0,Failed,ord24094
P24095,Cash,2026-03-31 23:59:00,47.04,Paid,ord24095
P24096,QR Payment,2026-03-31 23:59:00,449.26,Paid,ord24096
P24097,Cash,2026-03-31 23:59:00,0,Paid,ord24097
P24098,Credit Card,2026-03-31 23:59:00,0,Paid,ord24098
P24099,Credit Card,2026-03-31 23:59:00,171.8,Paid,ord24099
P24100,QR Payment,2026-03-31 23:59:00,243.47,Paid,ord24100
P24101,Cash,2026-03-31 23:59:00,76.66,Paid,ord24101
P24102,QR Payment,2026-03-31 23:59:00,215.94,Paid,ord24102
P24103,QR Payment,2026-03-31 23:59:00,334.98,Paid,ord24103
P24104,Cash,2026-03-24 11:30:56,52.99,Pending,ord24104
P24105,Credit Card,2026-03-31 23:59:00,121.73,Paid,ord24105
P24106,Credit Card,2026-03-31 23:59:00,0,Paid,ord24106
P24107,Credit Card,2026-03-31 23:59:00,208.8,Paid,ord24107
P24108,QR Payment,2026-03-31 23:59:00,207.28,Paid,ord24108
P24109,Cash,2026-03-31 23:59:00,475.26,Paid,ord24109
P24110,Cash,2026-03-31 23:59:00,254.25,Paid,ord24110
P24111,QR Payment,2026-03-31 23:59:00,363.49,Paid,ord24111
P24112,Credit Card,2026-03-31 23:59:00,439.89,Paid,ord24112
P24113,Cash,2026-03-31 23:59:00,329.99,Paid,ord24113
P24114,Credit Card,2026-03-31 23:59:00,0,Paid,ord24114
P24115,Cash,2026-03-31 23:59:00,61.75,Paid,ord24115
P24116,Credit Card,2026-03-31 23:59:00,179.26,Paid,ord24116
P24117,Cash,2026-03-31 23:59:00,0,Paid,ord24117
P24118,QR Payment,2026-03-31 23:59:00,394.19,Paid,ord24118
P24119,QR Payment,2026-03-31 23:59:00,291.68,Paid,ord24119
P24120,Credit Card,2026-03-31 23:59:00,206.85,Paid,ord24120
P24121,Credit Card,2026-03-24 11:30:56,0,Pending,ord24121
P24122,Credit Card,2026-03-31 23:59:00,118.24,Paid,ord24122
P24123,QR Payment,2026-03-31 23:59:00,161.43,Paid,ord24123
P24124,Credit Card,2026-03-31 23:59:00,53.48,Paid,ord24124
P24125,QR Payment,2026-03-31 23:59:00,360.92,Paid,ord24125
